word,category,minLevel,maxLevel,difficultyBand
SMUGGLING,common,1,999,5
BLEND,common,1,999,3
CHANCELLOR,common,1,999,5
BISCUITS,common,1,999,5
GORILLA,common,1,999,5
DYNASTY,common,1,999,5
ACQUIRED,common,1,999,5
BUSINESSES,common,1,999,5
COUNTLESS,common,1,999,5
FRITZ,common,1,999,3
BRENT,common,1,999,3
GARDENER,common,1,999,5
BARRACKS,common,1,999,5
FLIRT,common,1,999,3
COOKS,common,1,999,3
DISTORTED,common,1,999,5
CARVED,common,1,999,4
JUMPS,common,1,999,3
SUPERHERO,common,1,999,5
FORESTS,common,1,999,5
CLAPPING,common,1,999,5
SNUCK,common,1,999,3
ROUGHLY,common,1,999,5
SCREAMED,common,1,999,5
RAJA,common,1,999,2
WHALES,common,1,999,4
LUMP,common,1,999,2
DWARF,common,1,999,3
MAM,common,1,999,1
PINT,common,1,999,2
LOADING,common,1,999,5
DIPLOMATIC,common,1,999,5
EXCLAIMS,common,1,999,5
CONTEXT,common,1,999,5
RISKED,common,1,999,4
GANGS,common,1,999,3
BOOST,common,1,999,3
FAX,common,1,999,1
DANTE,common,1,999,3
PARTIAL,common,1,999,5
REFUSING,common,1,999,5
GAZE,common,1,999,2
RENE,common,1,999,2
NUISANCE,common,1,999,5
TERRORISM,common,1,999,5
JEROME,common,1,999,4
UNGRATEFUL,common,1,999,5
DONATE,common,1,999,4
RELIEVE,common,1,999,5
FELICITY,common,1,999,5
MAUREEN,common,1,999,5
NEUTRAL,common,1,999,5
PHILIPPE,common,1,999,5
WORKIN,common,1,999,4
STEERING,common,1,999,5
RENTAL,common,1,999,4
CHALLENGED,common,1,999,5
JULIEN,common,1,999,4
FEEDS,common,1,999,3
VEGETARIAN,common,1,999,5
TEASING,common,1,999,5
IRAN,common,1,999,2
SHRINE,common,1,999,4
TIMER,common,1,999,3
GASOLINE,common,1,999,5
JULIETTE,common,1,999,5
SCOUTS,common,1,999,4
MILLIE,common,1,999,4
GOOGLE,common,1,999,4
DORM,common,1,999,2
ATHLETE,common,1,999,5
SHIVA,common,1,999,3
ROBBER,common,1,999,4
CONVENT,common,1,999,5
BALLOONS,common,1,999,5
CRAWFORD,common,1,999,5
BARB,common,1,999,2
ENTERS,common,1,999,4
MAPS,common,1,999,2
METH,common,1,999,2
IFYOU,common,1,999,3
FRUITS,common,1,999,4
COLORED,common,1,999,5
POPPY,common,1,999,3
METRO,common,1,999,3
CLARKE,common,1,999,4
FERNANDO,common,1,999,5
SCULLY,common,1,999,4
RESOLVED,common,1,999,5
SESSIONS,common,1,999,5
RATES,common,1,999,3
FORGED,common,1,999,4
LEGENDS,common,1,999,5
ARROWS,common,1,999,4
CHARLEY,common,1,999,5
DISMISS,common,1,999,5
AUTHORIZED,common,1,999,5
SLAVERY,common,1,999,5
ATTENDED,common,1,999,5
FLOWS,common,1,999,3
EMPLOYED,common,1,999,5
DECORATED,common,1,999,5
PARALLEL,common,1,999,5
DETECTED,common,1,999,5
GROVE,common,1,999,3
COVERAGE,common,1,999,5
HEN,common,1,999,1
PYRAMID,common,1,999,5
OVERALL,common,1,999,5
HUM,common,1,999,1
SPECIALLY,common,1,999,5
REBUILD,common,1,999,5
EXCLAIMING,common,1,999,5
PRODUCING,common,1,999,5
SEWING,common,1,999,4
OCCASIONS,common,1,999,5
BOARDS,common,1,999,4
TRUMPET,common,1,999,5
SHAPED,common,1,999,4
MATCHED,common,1,999,5
AMMO,common,1,999,2
TYPING,common,1,999,4
MACGYVER,common,1,999,5
BLADES,common,1,999,4
THAILAND,common,1,999,5
BECCA,common,1,999,3
DEBRIS,common,1,999,4
LUCA,common,1,999,2
CEMENT,common,1,999,4
HAMLET,common,1,999,4
NAT,common,1,999,1
COMMUNISTS,common,1,999,5
SHOWERS,common,1,999,5
TOUGHER,common,1,999,5
SAILORS,common,1,999,5
KITT,common,1,999,2
COMEDIAN,common,1,999,5
HARASSMENT,common,1,999,5
MISSUS,common,1,999,4
MONITORING,common,1,999,5
SMASHING,common,1,999,5
SHAVED,common,1,999,4
INVENTORY,common,1,999,5
TRIBES,common,1,999,4
VILE,common,1,999,2
GOTHAM,common,1,999,4
IMAGINARY,common,1,999,5
ARTILLERY,common,1,999,5
PING,common,1,999,2
CEREAL,common,1,999,4
ZOOM,common,1,999,2
PORTION,common,1,999,5
IRONY,common,1,999,3
SLIT,common,1,999,2
DESPISE,common,1,999,5
WALTZ,common,1,999,3
HUMOUR,common,1,999,4
CRASHES,common,1,999,5
STAMMERING,common,1,999,5
COACHES,common,1,999,5
JOO,common,1,999,1
AWAIT,common,1,999,3
BRYAN,common,1,999,3
CELEBRATED,common,1,999,5
ENCOURAGED,common,1,999,5
DEVILS,common,1,999,4
GAG,common,1,999,1
TELESCOPE,common,1,999,5
VERSE,common,1,999,3
STALIN,common,1,999,4
IET,common,1,999,1
BABYSITTER,common,1,999,5
LICENCE,common,1,999,5
ADDICTED,common,1,999,5
BAUER,common,1,999,3
SPEECHES,common,1,999,5
WIT,common,1,999,1
PROGRAMMED,common,1,999,5
BLISS,common,1,999,3
DONNY,common,1,999,3
ELSA,common,1,999,2
COM,common,1,999,1
RECORDER,common,1,999,5
HIDES,common,1,999,3
SHAMELESS,common,1,999,5
APARTMENTS,common,1,999,5
TIPPED,common,1,999,4
TURF,common,1,999,2
TANG,common,1,999,2
DISCHARGED,common,1,999,5
DUH,common,1,999,1
DELETE,common,1,999,4
JOCK,common,1,999,2
WRATH,common,1,999,3
ESTIMATE,common,1,999,5
TUTOR,common,1,999,3
IMPULSE,common,1,999,5
PENGUIN,common,1,999,5
TUBES,common,1,999,3
PLAYGROUND,common,1,999,5
SEW,common,1,999,1
NICKEL,common,1,999,4
CLAWS,common,1,999,3
GIANTS,common,1,999,4
DARING,common,1,999,4
POSTERS,common,1,999,5
PEACEFULLY,common,1,999,5
RAG,common,1,999,1
CAVES,common,1,999,3
NIKITA,common,1,999,4
STERN,common,1,999,3
OHHH,common,1,999,2
DEARLY,common,1,999,4
WORLDWIDE,common,1,999,5
CARTOON,common,1,999,5
DISRESPECT,common,1,999,5
UNDERWORLD,common,1,999,5
MARBLE,common,1,999,4
LILLY,common,1,999,3
CHUN,common,1,999,2
CURLY,common,1,999,3
JUDGED,common,1,999,4
BIDDING,common,1,999,5
ERASED,common,1,999,4
CONFUSE,common,1,999,5
PENTAGON,common,1,999,5
OPPA,common,1,999,2
TOW,common,1,999,1
SEDUCE,common,1,999,4
BATHTUB,common,1,999,5
PETS,common,1,999,2
BRICKS,common,1,999,4
GOA,common,1,999,1
HOTTER,common,1,999,4
REGIME,common,1,999,4
CONTEMPT,common,1,999,5
BATCH,common,1,999,3
RAMSAY,common,1,999,4
SPEEDING,common,1,999,5
TACKLE,common,1,999,4
WAGE,common,1,999,2
SHINES,common,1,999,4
LIFTING,common,1,999,5
HUSTLE,common,1,999,4
INMATES,common,1,999,5
SCOOTER,common,1,999,5
RELATIVELY,common,1,999,5
STONED,common,1,999,4
DARWIN,common,1,999,4
VIEWERS,common,1,999,5
LORENZO,common,1,999,5
TREASURES,common,1,999,5
YANKEE,common,1,999,4
LANG,common,1,999,2
TACO,common,1,999,2
CHARTS,common,1,999,4
BRIGADE,common,1,999,5
BANKRUPT,common,1,999,5
MARIANNE,common,1,999,5
BIKES,common,1,999,3
LOOKOUT,common,1,999,5
SLIPPERY,common,1,999,5
DUCHESS,common,1,999,5
GULF,common,1,999,2
FOAM,common,1,999,2
STEALS,common,1,999,4
NUMEROUS,common,1,999,5
RIPPING,common,1,999,5
TRUSTS,common,1,999,4
FLOCK,common,1,999,3
POTION,common,1,999,4
FIANCE,common,1,999,4
GLIMPSE,common,1,999,5
INVINCIBLE,common,1,999,5
KETTLE,common,1,999,4
STROLL,common,1,999,4
TRISH,common,1,999,3
BRENDAN,common,1,999,5
CAFETERIA,common,1,999,5
SANE,common,1,999,2
CURRENCY,common,1,999,5
AMSTERDAM,common,1,999,5
RADIUS,common,1,999,4
VERIFY,common,1,999,4
FOUNDED,common,1,999,5
MEDIC,common,1,999,3
PEEK,common,1,999,2
SEWER,common,1,999,3
VERNON,common,1,999,4
CALLIE,common,1,999,4
HULL,common,1,999,2
SOLOMON,common,1,999,5
MADONNA,common,1,999,5
TOAD,common,1,999,2
POWELL,common,1,999,4
MAXWELL,common,1,999,5
MOOSE,common,1,999,3
SOUVENIR,common,1,999,5
STITCH,common,1,999,4
COMPASS,common,1,999,5
MERCURY,common,1,999,5
LOCKING,common,1,999,5
EDWARDS,common,1,999,5
FREDERICK,common,1,999,5
DISLIKE,common,1,999,5
STU,common,1,999,1
RIB,common,1,999,1
PAMELA,common,1,999,4
BRACE,common,1,999,3
BAN,common,1,999,1
GRACIAS,common,1,999,5
STITCHES,common,1,999,5
THRUST,common,1,999,4
REFERRED,common,1,999,5
LINKS,common,1,999,3
DENYING,common,1,999,5
MONASTERY,common,1,999,5
NEWLY,common,1,999,3
IMPATIENT,common,1,999,5
RECRUIT,common,1,999,5
SUNK,common,1,999,2
IGNORANCE,common,1,999,5
DRUGGED,common,1,999,5
PREDICTED,common,1,999,5
FLOYD,common,1,999,3
CREATOR,common,1,999,5
CIVILIZED,common,1,999,5
ARTERY,common,1,999,4
DYNAMIC,common,1,999,5
COMPETING,common,1,999,5
BUFFY,common,1,999,3
TURK,common,1,999,2
VOICEOVER,common,1,999,5
STEREO,common,1,999,4
ETHEL,common,1,999,3
ARK,common,1,999,1
CARPENTER,common,1,999,5
WARNER,common,1,999,4
INDUSTRIES,common,1,999,5
MELTED,common,1,999,4
UPSETTING,common,1,999,5
CRUZ,common,1,999,2
LABS,common,1,999,2
BLUFF,common,1,999,3
BENDER,common,1,999,4
UNBEARABLE,common,1,999,5
NARCOTICS,common,1,999,5
JUICY,common,1,999,3
EERIE,common,1,999,3
INGRID,common,1,999,4
MWAH,common,1,999,2
SLIPPERS,common,1,999,5
FREAKY,common,1,999,4
VIP,common,1,999,1
TROOP,common,1,999,3
FOOTPRINTS,common,1,999,5
DANI,common,1,999,2
PACT,common,1,999,2
APPARENT,common,1,999,5
REPEATED,common,1,999,5
FOREIGNER,common,1,999,5
FEELIN,common,1,999,4
EMPLOYER,common,1,999,5
PENELOPE,common,1,999,5
GRIM,common,1,999,2
MEDIEVAL,common,1,999,5
DAMIEN,common,1,999,4
REHEARSE,common,1,999,5
TRAVELLED,common,1,999,5
MICROWAVE,common,1,999,5
DENIAL,common,1,999,4
FLUTE,common,1,999,3
JUVENILE,common,1,999,5
PADDY,common,1,999,3
RETARDED,common,1,999,5
MEMO,common,1,999,2
CANVAS,common,1,999,4
SYMBOLS,common,1,999,5
MCCOY,common,1,999,3
DALY,common,1,999,2
DRIVEWAY,common,1,999,5
FUNKY,common,1,999,3
KITTEN,common,1,999,4
NICEST,common,1,999,4
DECEIVE,common,1,999,5
NEGRO,common,1,999,3
CHOPPED,common,1,999,5
CONSULTANT,common,1,999,5
RIFLES,common,1,999,4
HEATING,common,1,999,5
RAYS,common,1,999,2
GIDEON,common,1,999,4
BUTCH,common,1,999,3
WARMER,common,1,999,4
ADVISOR,common,1,999,5
PEOPLES,common,1,999,5
GROCERIES,common,1,999,5
BEHAVED,common,1,999,5
SETTLING,common,1,999,5
TRACTOR,common,1,999,5
IMITATING,common,1,999,5
SQUADRON,common,1,999,5
BRIGGS,common,1,999,4
SMALLEST,common,1,999,5
ETHICS,common,1,999,4
GIBSON,common,1,999,4
DEVOTION,common,1,999,5
PLUMBER,common,1,999,5
BURGERS,common,1,999,5
KNOTS,common,1,999,3
BROOM,common,1,999,3
BRIEFING,common,1,999,5
CURVE,common,1,999,3
INFORMANT,common,1,999,5
APPLAUDING,common,1,999,5
WHITES,common,1,999,4
APP,common,1,999,1
ANDREWS,common,1,999,5
BLOG,common,1,999,2
VASE,common,1,999,2
GLANCE,common,1,999,4
COLLECTIVE,common,1,999,5
POLES,common,1,999,3
SIXTY,common,1,999,3
FANTASIES,common,1,999,5
HERITAGE,common,1,999,5
FISHERMAN,common,1,999,5
ARMSTRONG,common,1,999,5
NDER,common,1,999,2
COMPLAINED,common,1,999,5
NIGHTCLUB,common,1,999,5
WILLOW,common,1,999,4
SERVER,common,1,999,4
PROVIDES,common,1,999,5
MAT,common,1,999,1
HISTORIC,common,1,999,5
JORGE,common,1,999,3
PROMOTE,common,1,999,5
PROCESSING,common,1,999,5
NAPLES,common,1,999,4
PUMPING,common,1,999,5
STALKER,common,1,999,5
GOATS,common,1,999,3
FRANCINE,common,1,999,5
SMOKES,common,1,999,4
VALID,common,1,999,3
PORTUGUESE,common,1,999,5
WHEELER,common,1,999,5
OVERHEARD,common,1,999,5
IOVE,common,1,999,2
BREEDING,common,1,999,5
BARGE,common,1,999,3
REFUGEES,common,1,999,5
WAH,common,1,999,1
OBSERVED,common,1,999,5
TIGERS,common,1,999,4
BROTHEL,common,1,999,5
MISSIONS,common,1,999,5
ASHORE,common,1,999,4
PANDA,common,1,999,3
DISCRETION,common,1,999,5
YALE,common,1,999,2
INSECT,common,1,999,4
PROPHECY,common,1,999,5
WANDA,common,1,999,3
ABSENT,common,1,999,4
MACHINERY,common,1,999,5
GENERALS,common,1,999,5
CARROT,common,1,999,4
FERRARI,common,1,999,5
WRECKED,common,1,999,5
GESTAPO,common,1,999,5
GREENE,common,1,999,4
PUFF,common,1,999,2
SUPPORTIVE,common,1,999,5
PUNCHING,common,1,999,5
LULU,common,1,999,2
LAYERS,common,1,999,4
HUGHES,common,1,999,4
SCHOLAR,common,1,999,5
LIBBY,common,1,999,3
PREDATORS,common,1,999,5
OLYMPICS,common,1,999,5
ACCOUNTING,common,1,999,5
EXPERTISE,common,1,999,5
STRAP,common,1,999,3
FITZ,common,1,999,2
DARRYL,common,1,999,4
BUTTS,common,1,999,3
APPROACHES,common,1,999,5
FLAGS,common,1,999,3
FAKING,common,1,999,4
JAMAL,common,1,999,3
VANILLA,common,1,999,5
GRAPES,common,1,999,4
DOMINIC,common,1,999,5
BEACON,common,1,999,4
RUBBING,common,1,999,5
MALLORY,common,1,999,5
RUSTLING,common,1,999,5
LIGHTEN,common,1,999,5
FLORA,common,1,999,3
CUBAN,common,1,999,3
POLAR,common,1,999,3
TRANSLATOR,common,1,999,5
CONGRATS,common,1,999,5
PASSPORTS,common,1,999,5
GRABBING,common,1,999,5
ALF,common,1,999,1
ERNEST,common,1,999,4
YUAN,common,1,999,2
BANNER,common,1,999,4
ACADEMIC,common,1,999,5
THUDS,common,1,999,3
PUBLICLY,common,1,999,5
ORPHANS,common,1,999,5
PEARLS,common,1,999,4
PREDATOR,common,1,999,5
FRANCES,common,1,999,5
ADDISON,common,1,999,5
SYRUP,common,1,999,3
CARTEL,common,1,999,4
NASH,common,1,999,2
WALSH,common,1,999,3
NORMA,common,1,999,3
BLUFFING,common,1,999,5
PERMITTED,common,1,999,5
WAGNER,common,1,999,4
SUSPENSION,common,1,999,5
ADDRESSES,common,1,999,5
STAMPS,common,1,999,4
CATEGORY,common,1,999,5
TRANSITION,common,1,999,5
PEAS,common,1,999,2
CAUTIOUS,common,1,999,5
ISABELLA,common,1,999,5
COMPARISON,common,1,999,5
COATS,common,1,999,3
ISLAM,common,1,999,3
THUGS,common,1,999,3
GRAMS,common,1,999,3
FRESHMAN,common,1,999,5
TOILETS,common,1,999,5
BANQUET,common,1,999,5
COUP,common,1,999,2
SHAKEN,common,1,999,4
TOOTHBRUSH,common,1,999,5
EXPRESSED,common,1,999,5
VULGAR,common,1,999,4
HAUNT,common,1,999,3
ZEUS,common,1,999,2
MURDOCH,common,1,999,5
SMELLING,common,1,999,5
KIRBY,common,1,999,3
REPAIRS,common,1,999,5
JEONG,common,1,999,3
CONDUCTED,common,1,999,5
OLLIE,common,1,999,3
BAKERY,common,1,999,4
BUSTING,common,1,999,5
ADMISSION,common,1,999,5
ESSAY,common,1,999,3
TWITTER,common,1,999,5
DEPTHS,common,1,999,4
FEWER,common,1,999,3
GUARDING,common,1,999,5
ALTERED,common,1,999,5
FILING,common,1,999,4
ECSTASY,common,1,999,5
SNATCH,common,1,999,4
STORED,common,1,999,4
TROPICAL,common,1,999,5
PHARMACY,common,1,999,5
DALTON,common,1,999,4
ALTITUDE,common,1,999,5
ADMIRED,common,1,999,5
DICKHEAD,common,1,999,5
PRIYA,common,1,999,3
MAMMA,common,1,999,3
MOE,common,1,999,1
GRIND,common,1,999,3
BOMBAY,common,1,999,4
LOWEST,common,1,999,4
MAKIN,common,1,999,3
SENTENCES,common,1,999,5
MUTE,common,1,999,2
SCRATCHING,common,1,999,5
IMPRISONED,common,1,999,5
DANISH,common,1,999,4
GLOWING,common,1,999,5
ZHANG,common,1,999,3
MARTINI,common,1,999,5
LEAH,common,1,999,2
EMPRESS,common,1,999,5
EQUIPPED,common,1,999,5
FINALE,common,1,999,4
TARZAN,common,1,999,4
STORMS,common,1,999,4
SNIFF,common,1,999,3
SLICK,common,1,999,3
UNARMED,common,1,999,5
VIOLATED,common,1,999,5
VENT,common,1,999,2
STUD,common,1,999,2
ADDRESSED,common,1,999,5
TACTICAL,common,1,999,5
VESSELS,common,1,999,5
PROCEDURES,common,1,999,5
CHING,common,1,999,3
DINE,common,1,999,2
DRAWS,common,1,999,3
CROWDS,common,1,999,4
LIMB,common,1,999,2
WOOL,common,1,999,2
MONTANA,common,1,999,5
GIOVANNI,common,1,999,5
JERKS,common,1,999,3
NUMB,common,1,999,2
OCEANS,common,1,999,4
PRICELESS,common,1,999,5
ROCKING,common,1,999,5
COMMANDING,common,1,999,5
RELAXING,common,1,999,5
CLATTERS,common,1,999,5
MERCI,common,1,999,3
GERARD,common,1,999,4
PACKS,common,1,999,3
PARLOR,common,1,999,4
CABBAGE,common,1,999,5
INTRUDER,common,1,999,5
ARGUED,common,1,999,4
PALADIN,common,1,999,5
TELLIN,common,1,999,4
PUPILS,common,1,999,4
INSPIRE,common,1,999,5
POSITIVELY,common,1,999,5
IGOR,common,1,999,2
TRADED,common,1,999,4
SHIPPED,common,1,999,5
FEMININE,common,1,999,5
VAGUE,common,1,999,3
PARTLY,common,1,999,4
INSIGHT,common,1,999,5
LUCIA,common,1,999,3
STAGES,common,1,999,4
SCREENPLAY,common,1,999,5
MARQUIS,common,1,999,5
RAHUL,common,1,999,3
RIPE,common,1,999,2
AWAITING,common,1,999,5
PIGEONS,common,1,999,5
CLAYTON,common,1,999,5
TEMPTED,common,1,999,5
INHERIT,common,1,999,5
DECLINE,common,1,999,5
FANG,common,1,999,2
SHITTING,common,1,999,5
TENS,common,1,999,2
GIGANTIC,common,1,999,5
GUV,common,1,999,1
READINGS,common,1,999,5
HEADMASTER,common,1,999,5
TENTH,common,1,999,3
SEALS,common,1,999,3
PEYTON,common,1,999,4
AVOIDED,common,1,999,5
BLANKETS,common,1,999,5
FLIPPED,common,1,999,5
YIELD,common,1,999,3
ADS,common,1,999,1
BACKSTAGE,common,1,999,5
QUIZ,common,1,999,2
MOSQUE,common,1,999,4
WEAVER,common,1,999,4
PUPPIES,common,1,999,5
STATED,common,1,999,4
VICKI,common,1,999,3
WEIRDO,common,1,999,4
BELONGINGS,common,1,999,5
FUNCTIONS,common,1,999,5
CHILLY,common,1,999,4
BETSY,common,1,999,3
ELDEST,common,1,999,4
TRADITIONS,common,1,999,5
FACTORIES,common,1,999,5
FEEDBACK,common,1,999,5
REPEATEDLY,common,1,999,5
EXQUISITE,common,1,999,5
PICKLE,common,1,999,4
MASSES,common,1,999,4
PAULINE,common,1,999,5
FROGS,common,1,999,3
CROSSES,common,1,999,5
HEADACHES,common,1,999,5
ARCTIC,common,1,999,4
SECONDARY,common,1,999,5
PAJAMAS,common,1,999,5
ROLES,common,1,999,3
ASTEROID,common,1,999,5
UNSUB,common,1,999,3
MIXING,common,1,999,4
COURIER,common,1,999,5
JEANNE,common,1,999,4
CARROTS,common,1,999,5
FUCKERS,common,1,999,5
TRANSLATED,common,1,999,5
LONGING,common,1,999,5
CIGARS,common,1,999,4
MANIPULATE,common,1,999,5
LIBERAL,common,1,999,5
INVESTORS,common,1,999,5
BUN,common,1,999,1
PICKLES,common,1,999,5
SWEETEST,common,1,999,5
MOTTO,common,1,999,3
MOSS,common,1,999,2
YUM,common,1,999,1
MELTING,common,1,999,5
YAN,common,1,999,1
REQUESTING,common,1,999,5
LAVA,common,1,999,2
KRIS,common,1,999,2
MONTHLY,common,1,999,5
NOSES,common,1,999,3
TICKLE,common,1,999,4
UFO,common,1,999,1
TIMOTHY,common,1,999,5
STACEY,common,1,999,4
MIDST,common,1,999,3
HERBERT,common,1,999,5
PURCHASED,common,1,999,5
TIS,common,1,999,1
FLASHLIGHT,common,1,999,5
DEWEY,common,1,999,3
TRIPPED,common,1,999,5
EASIEST,common,1,999,5
SHOUTED,common,1,999,5
SPLITTING,common,1,999,5
BRYCE,common,1,999,3
COMMANDS,common,1,999,5
DEMANDED,common,1,999,5
CUFF,common,1,999,2
COSMOS,common,1,999,4
CURFEW,common,1,999,4
INSTRUCTED,common,1,999,5
NOTORIOUS,common,1,999,5
PRAGUE,common,1,999,4
STREAK,common,1,999,4
EQUIVALENT,common,1,999,5
PITIFUL,common,1,999,5
FIN,common,1,999,1
GREETING,common,1,999,5
PROPAGANDA,common,1,999,5
DOORSTEP,common,1,999,5
HILDA,common,1,999,3
FASCINATED,common,1,999,5
JUDE,common,1,999,2
BEATRICE,common,1,999,5
MIRIAM,common,1,999,4
DUMPING,common,1,999,5
KARAN,common,1,999,3
CONDO,common,1,999,3
FEARLESS,common,1,999,5
CRIPPLE,common,1,999,5
ERRAND,common,1,999,4
HALLS,common,1,999,3
IMITATES,common,1,999,5
HARLEY,common,1,999,4
RAVI,common,1,999,2
GRETCHEN,common,1,999,5
SAILED,common,1,999,4
NICO,common,1,999,2
BAKING,common,1,999,4
CONNECTING,common,1,999,5
BOURBON,common,1,999,5
CATHEDRAL,common,1,999,5
MALONE,common,1,999,4
BONG,common,1,999,2
TYING,common,1,999,3
LISTS,common,1,999,3
STRANGLE,common,1,999,5
STRIPPED,common,1,999,5
LOANS,common,1,999,3
MANCHESTER,common,1,999,5
BRIEFLY,common,1,999,5
TESSA,common,1,999,3
UNFINISHED,common,1,999,5
GREEKS,common,1,999,4
LIL,common,1,999,1
MAINLAND,common,1,999,5
JUDGEMENT,common,1,999,5
STAMMERS,common,1,999,5
PIKE,common,1,999,2
LIARS,common,1,999,3
SLOT,common,1,999,2
AMAZON,common,1,999,4
FLOODED,common,1,999,5
TORMENT,common,1,999,5
MERMAID,common,1,999,5
RAPIST,common,1,999,4
SANDERS,common,1,999,5
TRIGGERED,common,1,999,5
EXPECTS,common,1,999,5
LISBON,common,1,999,4
READER,common,1,999,4
KEYBOARD,common,1,999,5
ROAM,common,1,999,2
SEVENTEEN,common,1,999,5
OPENLY,common,1,999,4
DEACON,common,1,999,4
OLGA,common,1,999,2
JACKPOT,common,1,999,5
SOAKED,common,1,999,4
PRINTING,common,1,999,5
YUCK,common,1,999,2
SHORTY,common,1,999,4
EXTRACT,common,1,999,5
CHERISH,common,1,999,5
LOGS,common,1,999,2
TAKIN,common,1,999,3
SPONGE,common,1,999,4
BATES,common,1,999,3
CUFFS,common,1,999,3
VIRGINITY,common,1,999,5
TORTURING,common,1,999,5
UNITY,common,1,999,3
COOP,common,1,999,2
FORGE,common,1,999,3
MORSE,common,1,999,3
GURU,common,1,999,2
TAI,common,1,999,1
SKILLED,common,1,999,5
DEV,common,1,999,1
INSISTS,common,1,999,5
CALF,common,1,999,2
OOF,common,1,999,1
ALLOWANCE,common,1,999,5
HOMOSEXUAL,common,1,999,5
VIJAY,common,1,999,3
SHAPES,common,1,999,4
ROSEMARY,common,1,999,5
IDLE,common,1,999,2
RESENT,common,1,999,4
CASSANDRA,common,1,999,5
LEAKING,common,1,999,5
LIKEWISE,common,1,999,5
RIDDLE,common,1,999,4
GHETTO,common,1,999,4
SUNGLASSES,common,1,999,5
VEGA,common,1,999,2
NEWEST,common,1,999,4
VALVE,common,1,999,3
GEEK,common,1,999,2
FUCKS,common,1,999,3
GANGSTERS,common,1,999,5
PIES,common,1,999,2
PUBLISHER,common,1,999,5
TROUBLING,common,1,999,5
TREMBLING,common,1,999,5
MARATHON,common,1,999,5
DOUCHE,common,1,999,4
CONDUCTING,common,1,999,5
SUNDAYS,common,1,999,5
SHRIEKS,common,1,999,5
FIANCEE,common,1,999,5
SUMMERS,common,1,999,5
WEI,common,1,999,1
LIANG,common,1,999,3
BURGLAR,common,1,999,5
SPIDERS,common,1,999,5
NORWAY,common,1,999,4
CROPS,common,1,999,3
INFANT,common,1,999,4
FALCON,common,1,999,4
PURSUING,common,1,999,5
HUMILIATE,common,1,999,5
HYDROGEN,common,1,999,5
KARAOKE,common,1,999,5
ALBERTO,common,1,999,5
COREY,common,1,999,3
SCOPE,common,1,999,3
CULTURES,common,1,999,5
SPEAKERS,common,1,999,5
SUPERSTAR,common,1,999,5
ORGASM,common,1,999,4
BYRON,common,1,999,3
GRAVY,common,1,999,3
VOCAL,common,1,999,3
SEVERELY,common,1,999,5
HATING,common,1,999,4
NOVELS,common,1,999,4
MINDY,common,1,999,3
BOILED,common,1,999,4
METAPHOR,common,1,999,5
FADES,common,1,999,3
ANDERS,common,1,999,4
BRAZILIAN,common,1,999,5
BEA,common,1,999,1
DRIPPING,common,1,999,5
OPS,common,1,999,1
CUZ,common,1,999,1
HOLDEN,common,1,999,4
SUITED,common,1,999,4
MERCIFUL,common,1,999,5
HAYLEY,common,1,999,4
RUNAWAY,common,1,999,5
SHOO,common,1,999,2
ITALIANS,common,1,999,5
WALES,common,1,999,3
SANTIAGO,common,1,999,5
ADAPT,common,1,999,3
RENEE,common,1,999,3
MAL,common,1,999,1
SMARTEST,common,1,999,5
BLACKS,common,1,999,4
STRUGGLED,common,1,999,5
PAYBACK,common,1,999,5
BUENOS,common,1,999,4
VINTAGE,common,1,999,5
DIAPERS,common,1,999,5
KILLINGS,common,1,999,5
COURTHOUSE,common,1,999,5
TONG,common,1,999,2
CUBS,common,1,999,2
SURFING,common,1,999,5
INDIANA,common,1,999,5
SPOTLIGHT,common,1,999,5
FRONTIER,common,1,999,5
MONTE,common,1,999,3
STOCKS,common,1,999,4
PATTERSON,common,1,999,5
HOLINESS,common,1,999,5
DENMARK,common,1,999,5
ISOLATION,common,1,999,5
STARTERS,common,1,999,5
RESIGNED,common,1,999,5
ACQUAINTED,common,1,999,5
MEOW,common,1,999,2
LOFT,common,1,999,2
SNITCH,common,1,999,4
RIBBON,common,1,999,4
DARES,common,1,999,3
GREATNESS,common,1,999,5
FALLON,common,1,999,4
COOLEST,common,1,999,5
DECENCY,common,1,999,5
MAYDAY,common,1,999,4
MICHIGAN,common,1,999,5
REACTOR,common,1,999,5
BUCKLE,common,1,999,4
VANITY,common,1,999,4
SIMMONS,common,1,999,5
EARNING,common,1,999,5
MARRIAGES,common,1,999,5
DOCKS,common,1,999,3
LOPEZ,common,1,999,3
ALLEGED,common,1,999,5
ASAP,common,1,999,2
BUGGING,common,1,999,5
CONQUERED,common,1,999,5
CUCKOO,common,1,999,4
CRIB,common,1,999,2
YOGURT,common,1,999,4
SECONDLY,common,1,999,5
NIXON,common,1,999,3
PORTLAND,common,1,999,5
FISHY,common,1,999,3
FLICK,common,1,999,3
SCRATCHED,common,1,999,5
MUFFIN,common,1,999,4
HALE,common,1,999,2
TAILOR,common,1,999,4
CHIMNEY,common,1,999,5
NUNS,common,1,999,2
EZRA,common,1,999,2
PACKET,common,1,999,4
HOMEMADE,common,1,999,5
FARMING,common,1,999,5
GENUINELY,common,1,999,5
RUMOURS,common,1,999,5
DANIELS,common,1,999,5
BLOUSE,common,1,999,4
KITE,common,1,999,2
BUSES,common,1,999,3
HASSAN,common,1,999,4
RHYME,common,1,999,3
